year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,12,AA,American Airlines Network,SJU,"San Juan, PR: Luis Munoz Marin International",416.00,103.00,37.32,3.53,33.20,0.76,28.20,0.00,1.00,5633.00,1821.00,133.00,1575.00,44.00,2060.00
2024,12,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",299.00,81.00,30.33,3.99,17.32,0.45,28.92,7.00,0.00,5795.00,2067.00,499.00,721.00,9.00,2499.00
2024,12,AA,American Airlines Network,SMF,"Sacramento, CA: Sacramento International",291.00,68.00,20.52,2.46,15.63,0.27,29.12,5.00,1.00,4449.00,1247.00,154.00,743.00,37.00,2268.00
2024,12,AA,American Airlines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",511.00,96.00,39.56,5.80,22.59,0.00,28.06,2.00,7.00,10264.00,2900.00,2627.00,1739.00,0.00,2998.00
2024,12,AA,American Airlines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",228.00,54.00,19.37,4.45,14.24,0.74,15.20,1.00,2.00,4691.00,1135.00,1261.00,794.00,20.00,1481.00
2024,12,AA,American Airlines Network,STL,"St. Louis, MO: St Louis Lambert International",498.00,138.00,46.76,4.38,19.88,0.00,66.98,4.00,0.00,8903.00,2125.00,690.00,525.00,0.00,5563.00
2024,12,AA,American Airlines Network,STT,"Charlotte Amalie, VI: Cyril E King",189.00,31.00,13.87,0.03,7.86,0.00,9.23,0.00,0.00,1790.00,807.00,1.00,267.00,0.00,715.00
2024,12,AA,American Airlines Network,STX,"Christiansted, VI: Henry E. Rohlsen",69.00,18.00,8.02,0.06,2.29,0.00,7.62,0.00,0.00,1223.00,410.00,8.00,55.00,0.00,750.00
2024,12,AA,American Airlines Network,SYR,"Syracuse, NY: Syracuse Hancock International",117.00,38.00,14.76,0.54,4.91,0.00,17.79,0.00,0.00,2890.00,1459.00,10.00,165.00,0.00,1256.00
2024,12,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1155.00,317.00,80.35,8.99,97.85,0.98,128.83,4.00,1.00,21995.00,5623.00,1470.00,4495.00,45.00,10362.00
2024,12,AA,American Airlines Network,TUL,"Tulsa, OK: Tulsa International",223.00,64.00,25.31,5.29,8.71,0.00,24.68,4.00,0.00,4946.00,1301.00,527.00,297.00,0.00,2821.00
2024,12,AA,American Airlines Network,TUS,"Tucson, AZ: Tucson International",276.00,68.00,27.55,1.89,5.70,0.00,32.85,8.00,1.00,5531.00,1706.00,601.00,229.00,0.00,2995.00
2024,12,AA,American Airlines Network,TYS,"Knoxville, TN: McGhee Tyson",95.00,28.00,13.16,0.76,4.10,0.00,9.97,4.00,0.00,2357.00,1385.00,88.00,157.00,0.00,727.00
2024,12,AA,American Airlines Network,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",35.00,5.00,1.40,1.00,1.34,0.00,1.26,0.00,1.00,439.00,206.00,127.00,43.00,0.00,63.00
2024,12,AA,American Airlines Network,XNA,"Fayetteville, AR: Northwest Arkansas National",92.00,30.00,7.02,0.20,3.88,0.00,18.90,1.00,0.00,1743.00,261.00,45.00,102.00,0.00,1335.00
2024,12,AS,Alaska Airlines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",46.00,10.00,1.90,0.00,0.98,0.00,7.12,0.00,0.00,396.00,69.00,0.00,45.00,0.00,282.00
2024,12,AS,Alaska Airlines Network,ADK,"Adak Island, AK: Adak",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,12,AS,Alaska Airlines Network,ADQ,"Kodiak, AK: Kodiak Airport",60.00,9.00,3.78,2.07,0.73,0.00,2.42,3.00,0.00,460.00,94.00,75.00,19.00,0.00,272.00
2024,12,AS,Alaska Airlines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",951.00,191.00,58.42,8.64,38.55,9.31,76.08,13.00,2.00,8906.00,2897.00,438.00,1327.00,306.00,3938.00
2024,12,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",144.00,44.00,9.34,2.18,23.26,0.00,9.22,2.00,0.00,2884.00,349.00,498.00,1231.00,0.00,806.00
2024,12,AS,Alaska Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",205.00,53.00,9.78,1.45,25.09,0.10,16.58,1.00,0.00,2821.00,895.00,115.00,1088.00,8.00,715.00
2024,12,AS,Alaska Airlines Network,BET,"Bethel, AK: Bethel Airport",60.00,14.00,7.47,0.92,4.54,0.00,1.08,0.00,0.00,532.00,237.00,87.00,160.00,0.00,48.00
2024,12,AS,Alaska Airlines Network,BNA,"Nashville, TN: Nashville International",91.00,17.00,5.50,0.00,6.20,0.00,5.30,0.00,0.00,499.00,162.00,0.00,182.00,0.00,155.00
2024,12,AS,Alaska Airlines Network,BOI,"Boise, ID: Boise Air Terminal",63.00,21.00,6.36,0.00,3.75,0.00,10.88,0.00,0.00,1546.00,566.00,0.00,158.00,0.00,822.00
2024,12,AS,Alaska Airlines Network,BOS,"Boston, MA: Logan International",187.00,39.00,11.40,2.71,14.53,1.00,9.36,0.00,0.00,2575.00,569.00,482.00,799.00,33.00,692.00
2024,12,AS,Alaska Airlines Network,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",30.00,11.00,3.21,0.00,1.00,0.00,6.79,1.00,0.00,366.00,68.00,0.00,17.00,0.00,281.00
2024,12,AS,Alaska Airlines Network,BUR,"Burbank, CA: Bob Hope",212.00,44.00,9.77,0.70,17.55,0.00,15.98,0.00,3.00,1697.00,467.00,61.00,535.00,0.00,634.00
2024,12,AS,Alaska Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",54.00,8.00,3.00,0.00,2.00,0.00,3.00,0.00,0.00,287.00,142.00,0.00,42.00,0.00,103.00
2024,12,AS,Alaska Airlines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",28.00,4.00,0.00,0.00,1.00,0.00,3.00,0.00,0.00,226.00,0.00,0.00,46.00,0.00,180.00
2024,12,AS,Alaska Airlines Network,CDV,"Cordova, AK: Merle K Mudhole Smith",60.00,14.00,1.10,1.30,2.05,0.00,9.54,1.00,1.00,723.00,49.00,70.00,77.00,0.00,527.00
2024,12,AS,Alaska Airlines Network,CHS,"Charleston, SC: Charleston AFB/International",31.00,5.00,0.54,0.07,1.71,0.00,2.68,0.00,0.00,141.00,13.00,4.00,43.00,0.00,81.00
2024,12,AS,Alaska Airlines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",26.00,5.00,1.47,0.00,1.00,0.00,2.53,0.00,0.00,239.00,91.00,0.00,35.00,0.00,113.00
2024,12,AS,Alaska Airlines Network,CMH,"Columbus, OH: John Glenn Columbus International",28.00,5.00,1.42,0.00,0.00,0.00,3.58,0.00,0.00,117.00,30.00,0.00,0.00,0.00,87.00
2024,12,AS,Alaska Airlines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",26.00,7.00,3.96,0.00,0.53,0.00,2.51,0.00,0.00,288.00,187.00,0.00,18.00,0.00,83.00
2024,12,AS,Alaska Airlines Network,DAL,"Dallas, TX: Dallas Love Field",31.00,6.00,1.00,0.72,3.28,0.00,1.00,0.00,0.00,199.00,45.00,42.00,85.00,0.00,27.00
2024,12,AS,Alaska Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",155.00,31.00,6.21,0.58,18.22,0.00,5.99,0.00,0.00,1509.00,456.00,30.00,788.00,0.00,235.00
2024,12,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",167.00,18.00,4.75,0.52,6.12,0.00,6.61,1.00,0.00,505.00,139.00,13.00,157.00,0.00,196.00
2024,12,AS,Alaska Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",202.00,55.00,17.35,1.45,26.37,0.00,9.83,2.00,1.00,2203.00,520.00,67.00,1150.00,0.00,466.00
2024,12,AS,Alaska Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",29.00,3.00,0.56,0.96,0.48,0.00,1.00,0.00,0.00,73.00,10.00,26.00,9.00,0.00,28.00
2024,12,AS,Alaska Airlines Network,EUG,"Eugene, OR: Mahlon Sweet Field",31.00,10.00,2.05,0.00,2.79,0.00,5.16,0.00,0.00,453.00,178.00,0.00,95.00,0.00,180.00
2024,12,AS,Alaska Airlines Network,EWR,"Newark, NJ: Newark Liberty International",288.00,52.00,9.36,1.75,29.64,0.00,11.25,3.00,1.00,2671.00,656.00,59.00,1305.00,0.00,651.00
2024,12,AS,Alaska Airlines Network,FAI,"Fairbanks, AK: Fairbanks International",188.00,32.00,12.54,1.00,5.93,1.40,11.13,0.00,0.00,1119.00,476.00,35.00,152.00,45.00,411.00
2024,12,AS,Alaska Airlines Network,FAT,"Fresno, CA: Fresno Yosemite International",60.00,20.00,6.25,1.15,7.49,0.00,5.10,1.00,0.00,921.00,361.00,78.00,263.00,0.00,219.00
2024,12,AS,Alaska Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",148.00,38.00,2.72,1.05,20.84,0.30,13.09,0.00,0.00,2840.00,92.00,56.00,1732.00,7.00,953.00
2024,12,AS,Alaska Airlines Network,GEG,"Spokane, WA: Spokane International",198.00,59.00,20.01,2.00,13.96,0.95,22.07,0.00,0.00,2600.00,861.00,149.00,451.00,21.00,1118.00
2024,12,AS,Alaska Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",385.00,81.00,19.32,6.73,39.31,1.00,14.64,1.00,0.00,4045.00,881.00,400.00,1327.00,65.00,1372.00
2024,12,AS,Alaska Airlines Network,IAD,"Washington, DC: Washington Dulles International",147.00,33.00,7.12,0.38,15.32,0.00,10.18,0.00,1.00,1320.00,338.00,13.00,490.00,0.00,479.00
2024,12,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",62.00,15.00,6.45,1.52,4.51,0.00,2.51,0.00,0.00,535.00,278.00,36.00,146.00,0.00,75.00
2024,12,AS,Alaska Airlines Network,IND,"Indianapolis, IN: Indianapolis International",45.00,11.00,2.82,0.00,1.44,0.00,6.74,0.00,0.00,333.00,129.00,0.00,27.00,0.00,177.00
2024,12,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",356.00,105.00,18.70,5.69,55.07,0.00,25.54,1.00,0.00,5740.00,1437.00,376.00,2304.00,0.00,1623.00
2024,12,AS,Alaska Airlines Network,JNU,"Juneau, AK: Juneau International",334.00,59.00,15.86,6.88,17.06,0.00,19.21,4.00,4.00,3115.00,967.00,425.00,599.00,0.00,1124.00
2024,12,AS,Alaska Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",183.00,34.00,12.70,4.31,8.90,0.00,8.09,0.00,1.00,1870.00,845.00,206.00,378.00,0.00,441.00
2024,12,AS,Alaska Airlines Network,KTN,"Ketchikan, AK: Ketchikan International",182.00,35.00,12.75,0.88,9.92,0.00,11.45,2.00,2.00,1987.00,694.00,229.00,342.00,0.00,722.00
2024,12,AS,Alaska Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",459.00,105.00,29.68,1.36,29.54,0.00,44.42,0.00,0.00,5267.00,2029.00,70.00,914.00,0.00,2254.00
2024,12,AS,Alaska Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",812.00,153.00,52.04,4.12,40.47,1.38,54.98,2.00,1.00,7282.00,2684.00,177.00,1285.00,78.00,3058.00
2024,12,AS,Alaska Airlines Network,LIH,"Lihue, HI: Lihue Airport",87.00,21.00,7.17,2.36,7.34,0.00,4.13,0.00,4.00,790.00,202.00,113.00,331.00,0.00,144.00
2024,12,AS,Alaska Airlines Network,MCI,"Kansas City, MO: Kansas City International",54.00,15.00,5.36,0.68,3.21,0.00,5.75,0.00,0.00,754.00,336.00,77.00,109.00,0.00,232.00
2024,12,AS,Alaska Airlines Network,MCO,"Orlando, FL: Orlando International",247.00,79.00,15.48,2.55,42.89,0.00,18.08,0.00,0.00,5416.00,1216.00,149.00,2601.00,0.00,1450.00
2024,12,AS,Alaska Airlines Network,MIA,"Miami, FL: Miami International",77.00,22.00,4.53,1.37,12.85,0.00,3.26,0.00,0.00,1634.00,296.00,58.00,1066.00,0.00,214.00
2024,12,AS,Alaska Airlines Network,MKE,"Milwaukee, WI: General Mitchell International",27.00,2.00,0.74,0.05,0.75,0.00,0.46,0.00,0.00,126.00,35.00,4.00,51.00,0.00,36.00
2024,12,AS,Alaska Airlines Network,MSO,"Missoula, MT: Missoula Montana",24.00,9.00,0.28,0.00,5.28,0.00,3.45,0.00,0.00,315.00,9.00,0.00,147.00,0.00,159.00
2024,12,AS,Alaska Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",54.00,9.00,2.44,0.00,3.18,0.00,3.37,0.00,0.00,465.00,124.00,0.00,117.00,0.00,224.00
2024,12,AS,Alaska Airlines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",55.00,12.00,2.41,0.00,4.05,0.06,5.49,0.00,0.00,338.00,71.00,0.00,104.00,1.00,162.00
2024,12,AS,Alaska Airlines Network,OAK,"Oakland, CA: Metro Oakland International",61.00,16.00,6.95,0.00,5.01,0.00,4.04,0.00,0.00,785.00,382.00,0.00,115.00,0.00,288.00
2024,12,AS,Alaska Airlines Network,OGG,"Kahului, HI: Kahului Airport",200.00,33.00,7.40,2.56,13.09,0.00,9.96,0.00,0.00,1666.00,246.00,145.00,520.00,0.00,755.00
2024,12,AS,Alaska Airlines Network,OKC,"Oklahoma City, OK: Will Rogers World",26.00,3.00,0.45,0.00,2.55,0.00,0.00,0.00,0.00,135.00,24.00,0.00,111.00,0.00,0.00
2024,12,AS,Alaska Airlines Network,OMA,"Omaha, NE: Eppley Airfield",26.00,1.00,0.00,0.66,0.34,0.00,0.00,0.00,0.00,76.00,0.00,50.00,26.00,0.00,0.00
2024,12,AS,Alaska Airlines Network,OME,"Nome, AK: Nome Airport",30.00,5.00,1.14,0.00,1.51,0.00,2.34,0.00,0.00,158.00,22.00,0.00,40.00,0.00,96.00
2024,12,AS,Alaska Airlines Network,ONT,"Ontario, CA: Ontario International",120.00,17.00,6.26,0.23,5.34,0.00,5.17,1.00,1.00,661.00,182.00,13.00,223.00,0.00,243.00
2024,12,AS,Alaska Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",211.00,46.00,14.47,0.89,18.76,0.00,11.87,0.00,0.00,2315.00,673.00,32.00,800.00,0.00,810.00
2024,12,AS,Alaska Airlines Network,OTZ,"Kotzebue, AK: Ralph Wien Memorial",30.00,6.00,2.94,1.00,1.06,0.00,1.00,1.00,0.00,261.00,170.00,16.00,20.00,0.00,55.00
2024,12,AS,Alaska Airlines Network,PAE,"Everett, WA: Snohomish County",105.00,23.00,4.97,0.25,5.82,0.95,11.00,2.00,2.00,1168.00,182.00,12.00,157.00,19.00,798.00
2024,12,AS,Alaska Airlines Network,PDX,"Portland, OR: Portland International",1703.00,380.00,72.99,8.55,118.63,1.42,178.42,8.00,0.00,21243.00,4824.00,751.00,4685.00,34.00,10949.00
2024,12,AS,Alaska Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",55.00,16.00,7.81,0.24,4.64,0.00,3.31,0.00,0.00,938.00,577.00,16.00,213.00,0.00,132.00
2024,12,AS,Alaska Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",479.00,107.00,30.07,2.62,34.30,0.00,40.01,5.00,0.00,4375.00,1539.00,52.00,1010.00,0.00,1774.00
2024,12,AS,Alaska Airlines Network,PIT,"Pittsburgh, PA: Pittsburgh International",26.00,3.00,2.00,0.00,0.38,0.00,0.62,0.00,0.00,92.00,71.00,0.00,8.00,0.00,13.00
2024,12,AS,Alaska Airlines Network,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",32.00,7.00,5.00,0.96,0.04,0.00,1.00,0.00,0.00,776.00,691.00,65.00,3.00,0.00,17.00
2024,12,AS,Alaska Airlines Network,PSG,"Petersburg, AK: Petersburg James A Johnson",60.00,11.00,1.00,1.72,3.57,0.00,4.72,0.00,1.00,774.00,94.00,132.00,207.00,0.00,341.00
2024,12,AS,Alaska Airlines Network,PSP,"Palm Springs, CA: Palm Springs International",153.00,25.00,3.96,0.00,9.91,0.00,11.14,0.00,0.00,922.00,196.00,0.00,341.00,0.00,385.00
2024,12,AS,Alaska Airlines Network,RDM,"Bend/Redmond, OR: Roberts Field",28.00,6.00,1.55,0.00,1.84,0.00,2.61,4.00,0.00,165.00,51.00,0.00,59.00,0.00,55.00
2024,12,AS,Alaska Airlines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",45.00,12.00,4.16,0.89,2.78,0.00,4.17,0.00,0.00,460.00,221.00,16.00,57.00,0.00,166.00
2024,12,AS,Alaska Airlines Network,RNO,"Reno, NV: Reno/Tahoe International",31.00,7.00,0.29,0.00,2.04,0.00,4.66,0.00,0.00,217.00,5.00,0.00,48.00,0.00,164.00
2024,12,AS,Alaska Airlines Network,RSW,"Fort Myers, FL: Southwest Florida International",8.00,2.00,0.82,0.00,0.18,0.00,1.00,0.00,0.00,69.00,27.00,0.00,6.00,0.00,36.00
2024,12,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",955.00,272.00,40.75,18.84,118.76,3.35,90.31,19.00,20.00,17177.00,2617.00,1995.00,5136.00,189.00,7240.00
2024,12,AS,Alaska Airlines Network,SAT,"San Antonio, TX: San Antonio International",53.00,16.00,5.48,0.00,3.45,0.00,7.08,0.00,0.00,619.00,243.00,0.00,106.00,0.00,270.00
2024,12,AS,Alaska Airlines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",31.00,4.00,0.24,0.00,0.00,0.00,3.76,0.00,0.00,205.00,12.00,0.00,0.00,0.00,193.00
2024,12,AS,Alaska Airlines Network,SBP,"San Luis Obispo, CA: San Luis County Regional",25.00,4.00,1.10,0.00,0.00,0.00,2.90,0.00,0.00,289.00,32.00,0.00,0.00,0.00,257.00
2024,12,AS,Alaska Airlines Network,SCC,"Deadhorse, AK: Deadhorse Airport",46.00,4.00,1.00,0.86,0.14,0.00,2.00,3.00,0.00,187.00,17.00,19.00,3.00,0.00,148.00
2024,12,AS,Alaska Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",5939.00,1140.00,239.32,32.34,394.85,12.31,461.19,37.00,6.00,62757.00,16603.00,2541.00,13429.00,427.00,29757.00
2024,12,AS,Alaska Airlines Network,SFO,"San Francisco, CA: San Francisco International",1025.00,315.00,52.99,11.51,138.55,1.99,109.96,4.00,2.00,19084.00,3415.00,843.00,6814.00,40.00,7972.00
2024,12,AS,Alaska Airlines Network,SIT,"Sitka, AK: Sitka Rocky Gutierrez",92.00,20.00,3.41,0.48,7.30,0.00,8.81,0.00,0.00,1312.00,188.00,76.00,297.00,0.00,751.00
2024,12,AS,Alaska Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",219.00,44.00,10.67,0.79,6.47,0.00,26.06,0.00,0.00,2122.00,546.00,46.00,205.00,0.00,1325.00
2024,12,AS,Alaska Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",70.00,10.00,4.15,1.00,1.09,0.00,3.76,0.00,0.00,759.00,490.00,94.00,79.00,0.00,96.00
2024,12,AS,Alaska Airlines Network,SMF,"Sacramento, CA: Sacramento International",31.00,8.00,2.02,0.00,1.73,0.00,4.25,0.00,0.00,271.00,56.00,0.00,51.00,0.00,164.00
2024,12,AS,Alaska Airlines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",371.00,65.00,20.95,0.00,17.21,0.00,26.84,0.00,4.00,3094.00,1092.00,0.00,668.00,0.00,1334.00
2024,12,AS,Alaska Airlines Network,STL,"St. Louis, MO: St Louis Lambert International",54.00,7.00,4.00,0.56,2.44,0.00,0.00,0.00,0.00,250.00,169.00,10.00,71.00,0.00,0.00
2024,12,AS,Alaska Airlines Network,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",16.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,93.00,93.00,0.00,0.00,0.00,0.00
2024,12,AS,Alaska Airlines Network,TPA,"Tampa, FL: Tampa International",100.00,36.00,7.17,3.18,16.83,0.00,8.81,0.00,0.00,3510.00,803.00,594.00,1340.00,0.00,773.00
2024,12,AS,Alaska Airlines Network,TUS,"Tucson, AZ: Tucson International",54.00,8.00,2.83,0.45,0.73,0.00,3.98,0.00,0.00,392.00,178.00,14.00,39.00,0.00,161.00
2024,12,AS,Alaska Airlines Network,WRG,"Wrangell, AK: Wrangell Airport",60.00,9.00,1.81,1.00,0.90,0.00,5.29,2.00,2.00,349.00,35.00,27.00,28.00,0.00,259.00
2024,12,AS,Alaska Airlines Network,YAK,"Yakutat, AK: Yakutat Airport",60.00,9.00,2.00,0.45,2.28,0.00,4.26,0.00,3.00,554.00,110.00,85.00,163.00,0.00,196.00
2024,12,B6,JetBlue Airways,ALB,"Albany, NY: Albany International",107.00,32.00,14.09,0.00,4.79,0.00,13.11,0.00,4.00,2585.00,1101.00,0.00,223.00,0.00,1261.00
2024,12,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",204.00,70.00,33.24,0.86,12.15,0.00,23.74,3.00,0.00,4526.00,1855.00,78.00,571.00,0.00,2022.00
2024,12,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",31.00,11.00,2.44,0.00,5.98,0.00,2.59,0.00,0.00,406.00,85.00,0.00,211.00,0.00,110.00
2024,12,B6,JetBlue Airways,BDL,"Hartford, CT: Bradley International",411.00,110.00,31.87,0.67,22.98,0.58,53.90,2.00,0.00,9352.00,2541.00,22.00,1256.00,12.00,5521.00
2024,12,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",78.00,15.00,4.56,1.00,2.71,0.00,6.73,1.00,1.00,1264.00,473.00,75.00,180.00,0.00,536.00
2024,12,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",3482.00,1042.00,263.44,8.92,316.12,2.57,450.95,79.00,14.00,82921.00,22976.00,497.00,19680.00,74.00,39694.00
2024,12,B6,JetBlue Airways,BQN,"Aguadilla, PR: Rafael Hernandez",149.00,57.00,21.67,0.00,14.77,0.00,20.56,2.00,0.00,2935.00,948.00,0.00,666.00,0.00,1321.00
2024,12,B6,JetBlue Airways,BUF,"Buffalo, NY: Buffalo Niagara International",328.00,99.00,46.21,2.26,11.72,0.40,38.41,5.00,0.00,6506.00,2808.00,314.00,572.00,18.00,2794.00
2024,12,B6,JetBlue Airways,BZN,"Bozeman, MT: Bozeman Yellowstone International",13.00,4.00,1.64,1.00,1.04,0.00,0.32,0.00,0.00,171.00,100.00,28.00,18.00,0.00,25.00
2024,12,B6,JetBlue Airways,CHS,"Charleston, SC: Charleston AFB/International",121.00,44.00,17.64,0.96,12.46,0.00,12.94,2.00,0.00,2517.00,890.00,44.00,557.00,0.00,1026.00
2024,12,B6,JetBlue Airways,CLE,"Cleveland, OH: Cleveland-Hopkins International",64.00,12.00,7.41,0.00,1.98,0.00,2.61,2.00,0.00,926.00,524.00,0.00,151.00,0.00,251.00
2024,12,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",561.00,173.00,49.04,3.37,59.52,1.51,59.56,8.00,2.00,12866.00,2991.00,929.00,3140.00,65.00,5741.00
2024,12,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",105.00,23.00,8.90,1.91,1.93,0.00,10.27,2.00,0.00,2517.00,647.00,312.00,397.00,0.00,1161.00
2024,12,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",29.00,4.00,0.95,1.00,2.05,0.00,0.00,0.00,0.00,182.00,71.00,64.00,47.00,0.00,0.00
2024,12,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",60.00,22.00,9.06,0.33,2.98,0.00,9.63,2.00,0.00,1253.00,581.00,24.00,104.00,0.00,544.00
2024,12,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",521.00,219.00,61.84,0.00,58.32,1.82,97.01,3.00,3.00,15767.00,4141.00,0.00,2820.00,49.00,8757.00
2024,12,B6,JetBlue Airways,EYW,"Key West, FL: Key West International",25.00,12.00,2.71,0.00,6.40,0.00,2.89,1.00,0.00,734.00,145.00,0.00,418.00,0.00,171.00
2024,12,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1808.00,546.00,180.42,8.52,159.24,0.70,197.12,14.00,7.00,39604.00,10100.00,1552.00,7735.00,99.00,20118.00
2024,12,B6,JetBlue Airways,HPN,"White Plains, NY: Westchester County",465.00,154.00,51.53,4.00,29.71,0.19,68.57,1.00,1.00,12592.00,4409.00,262.00,1477.00,6.00,6438.00
2024,12,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",61.00,29.00,9.10,0.41,10.96,0.30,8.23,0.00,1.00,1649.00,595.00,25.00,579.00,10.00,440.00
2024,12,B6,JetBlue Airways,ISP,"Islip, NY: Long Island MacArthur",66.00,11.00,6.26,0.11,2.98,0.00,1.65,0.00,0.00,746.00,473.00,3.00,95.00,0.00,175.00
2024,12,B6,JetBlue Airways,JAX,"Jacksonville, FL: Jacksonville International",170.00,65.00,27.57,3.04,9.25,0.00,25.14,3.00,0.00,4462.00,1476.00,473.00,450.00,0.00,2063.00
2024,12,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3142.00,887.00,289.74,3.37,245.13,0.03,348.72,33.00,5.00,70865.00,22955.00,442.00,12582.00,3.00,34883.00
2024,12,B6,JetBlue Airways,LAS,"Las Vegas, NV: Harry Reid International",245.00,42.00,10.96,2.50,15.96,0.00,12.59,1.00,1.00,2820.00,877.00,476.00,570.00,0.00,897.00
2024,12,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",671.00,83.00,37.52,0.66,21.85,0.00,22.98,0.00,0.00,6002.00,2839.00,66.00,1062.00,0.00,2035.00
